customer_id,first_name,last_name,email,signup_date,customer_segment,city
CUST-000555,Mateo,Romero,mateo.romero.555@example.com,2026-05-09,STANDARD,Mendoza
CUST-000556,Agustin,Torres,agustin.torres.556@example.com,2025-05-06,STANDARD,Rosario
CUST-000557,Agustin,Acosta,agustin.acosta.557@example.com,2026-07-30,PREMIUM,Buenos Aires
CUST-000558,Juan,Diaz,juan.diaz.558@example.com,2023-12-07,STANDARD,Buenos Aires
CUST-000559,Paula,Sanchez,paula.sanchez.559@example.com,2024-11-10,BUSINESS,Mendoza
CUST-000560,Mateo,Gomez,mateo.gomez.560@example.com,2023-07-21,STANDARD,La Plata
CUST-000561,Agustin,Torres,agustin.torres.561@example.com,2026-04-03,STANDARD,Córdoba
CUST-000562,Martin,Diaz,martin.diaz.562@example.com,2025-03-12,STANDARD,La Plata
CUST-000563,Agustin,Rodriguez,agustin.rodriguez.563@example.com,2024-12-07,BUSINESS,Mendoza
CUST-000564,Mateo,Martinez,mateo.martinez.564@example.com,2025-05-01,PREMIUM,Buenos Aires
CUST-000565,Mateo,Rodriguez,mateo.rodriguez.565@example.com,2024-12-14,STANDARD,Mendoza
CUST-000566,Juan,Torres,juan.torres.566@example.com,2025-09-16,STANDARD,Buenos Aires
CUST-000567,Martin,Romero,martin.romero.567@example.com,2024-10-15,STANDARD,Buenos Aires
CUST-000568,Mateo,Gomez,mateo.gomez.568@example.com,2024-12-03,STANDARD,Córdoba
CUST-000569,Juan,Torres,juan.torres.569@example.com,2023-12-24,STANDARD,Rosario
CUST-000570,Agustin,Sanchez,agustin.sanchez.570@example.com,2025-08-04,STANDARD,Mendoza
CUST-000571,Sofia,Rodriguez,sofia.rodriguez.571@example.com,2026-08-04,STANDARD,Mendoza
CUST-000572,Lucia,Acosta,lucia.acosta.572@example.com,2024-02-09,STANDARD,Mendoza
CUST-000573,Valentina,Gomez,valentina.gomez.573@example.com,2024-03-15,STANDARD,Buenos Aires
CUST-000574,Paula,Fernandez,paula.fernandez.574@example.com,2026-01-04,STANDARD,Rosario
CUST-000575,Juan,Romero,juan.romero.575@example.com,2023-08-22,STANDARD,Mendoza
CUST-000576,Agustin,Diaz,agustin.diaz.576@example.com,2026-05-07,STANDARD,Mendoza
CUST-000577,Paula,Fernandez,paula.fernandez.577@example.com,2024-12-13,STANDARD,Mendoza
CUST-000578,Paula,Rodriguez,paula.rodriguez.578@example.com,2024-09-01,PREMIUM,La Plata
CUST-000579,Mateo,Rodriguez,mateo.rodriguez.579@example.com,2024-10-03,STANDARD,Rosario
CUST-000580,Mateo,Rodriguez,mateo.rodriguez.580@example.com,2025-02-03,STANDARD,La Plata
CUST-000581,Valentina,Sanchez,valentina.sanchez.581@example.com,2026-05-06,STANDARD,Mendoza
CUST-000582,Valentina,Rodriguez,valentina.rodriguez.582@example.com,2025-09-23,STANDARD,Córdoba
CUST-000583,Agustin,Rodriguez,agustin.rodriguez.583@example.com,2025-09-29,STANDARD,Córdoba
CUST-000584,Nicolas,Romero,nicolas.romero.584@example.com,2026-06-22,STANDARD,Rosario
CUST-000585,Lucia,Romero,lucia.romero.585@example.com,2023-10-07,STANDARD,Mendoza
CUST-000586,Agustin,Torres,agustin.torres.586@example.com,2026-08-30,STANDARD,Mendoza
CUST-000587,Valentina,Romero,valentina.romero.587@example.com,2025-09-27,STANDARD,La Plata
CUST-000588,Lucia,Lopez,lucia.lopez.588@example.com,2024-08-21,STANDARD,Córdoba
CUST-000589,Agustin,Martinez,agustin.martinez.589@example.com,2023-12-11,PREMIUM,La Plata
CUST-000590,Martin,Torres,martin.torres.590@example.com,2025-11-12,STANDARD,Buenos Aires
CUST-000591,Camila,Torres,camila.torres.591@example.com,2025-01-21,STANDARD,Buenos Aires
CUST-000592,Martin,Torres,martin.torres.592@example.com,2024-03-23,BUSINESS,Buenos Aires
CUST-000593,Juan,Martinez,juan.martinez.593@example.com,2023-03-08,STANDARD,Rosario
CUST-000594,Mateo,Romero,mateo.romero.594@example.com,2023-08-29,PREMIUM,Córdoba
CUST-000595,Juan,Acosta,juan.acosta.595@example.com,2024-12-19,PREMIUM,La Plata
CUST-000596,Valentina,Rodriguez,valentina.rodriguez.596@example.com,2026-06-15,STANDARD,Córdoba
CUST-000597,Juan,Gomez,juan.gomez.597@example.com,2026-03-13,STANDARD,Rosario
CUST-000598,Paula,Torres,paula.torres.598@example.com,2023-12-11,STANDARD,Rosario
CUST-000599,Camila,Acosta,camila.acosta.599@example.com,2024-07-01,BUSINESS,La Plata
CUST-000600,Mateo,Rodriguez,mateo.rodriguez.600@example.com,2025-04-22,PREMIUM,Rosario
CUST-000601,Sofia,Rodriguez,sofia.rodriguez.601@example.com,2024-05-26,STANDARD,Rosario
CUST-000602,Juan,Sanchez,juan.sanchez.602@example.com,2025-09-29,STANDARD,Rosario
CUST-000603,Valentina,Sanchez,valentina.sanchez.603@example.com,2025-07-14,STANDARD,Buenos Aires
CUST-000604,Valentina,Torres,valentina.torres.604@example.com,2024-07-23,STANDARD,Rosario
CUST-000605,Martin,Romero,martin.romero.605@example.com,2024-11-01,STANDARD,Buenos Aires
CUST-000606,Martin,Diaz,martin.diaz.606@example.com,2023-05-10,PREMIUM,Mendoza
CUST-000607,Juan,Sanchez,juan.sanchez.607@example.com,2024-03-09,STANDARD,Rosario
CUST-000608,Camila,Diaz,camila.diaz.608@example.com,2026-01-25,STANDARD,La Plata
CUST-000609,Martin,Diaz,martin.diaz.609@example.com,2023-04-10,STANDARD,Mendoza
CUST-000610,Lucia,Fernandez,lucia.fernandez.610@example.com,2023-11-20,STANDARD,Buenos Aires
CUST-000611,Valentina,Lopez,valentina.lopez.611@example.com,2023-09-28,PREMIUM,Rosario
CUST-000612,Sofia,Martinez,sofia.martinez.612@example.com,2023-07-11,STANDARD,Rosario
CUST-000613,Mateo,Diaz,mateo.diaz.613@example.com,2026-08-21,STANDARD,Mendoza
CUST-000614,Camila,Lopez,camila.lopez.614@example.com,2025-05-29,STANDARD,Buenos Aires
CUST-000615,Lucia,Lopez,lucia.lopez.615@example.com,2025-09-03,STANDARD,La Plata
CUST-000616,Juan,Torres,juan.torres.616@example.com,2025-06-30,STANDARD,Rosario
CUST-000617,Mateo,Sanchez,mateo.sanchez.617@example.com,2023-09-28,STANDARD,Córdoba
CUST-000618,Valentina,Fernandez,valentina.fernandez.618@example.com,2023-07-29,STANDARD,Rosario
CUST-000619,Camila,Rodriguez,camila.rodriguez.619@example.com,2025-02-22,PREMIUM,Córdoba
CUST-000620,Sofia,Fernandez,sofia.fernandez.620@example.com,2025-12-22,STANDARD,La Plata
CUST-000621,Sofia,Romero,sofia.romero.621@example.com,2024-12-20,PREMIUM,Córdoba
CUST-000622,Valentina,Acosta,valentina.acosta.622@example.com,2025-06-25,PREMIUM,Buenos Aires
CUST-000623,Mateo,Rodriguez,mateo.rodriguez.623@example.com,2023-09-10,STANDARD,Mendoza
CUST-000624,Nicolas,Sanchez,nicolas.sanchez.624@example.com,2024-10-06,PREMIUM,Córdoba
CUST-000625,Camila,Fernandez,camila.fernandez.625@example.com,2024-05-23,STANDARD,La Plata
CUST-000626,Paula,Martinez,paula.martinez.626@example.com,2023-02-24,PREMIUM,Rosario
CUST-000627,Juan,Torres,juan.torres.627@example.com,2026-05-27,STANDARD,Mendoza
CUST-000628,Camila,Gomez,camila.gomez.628@example.com,2024-05-05,STANDARD,Buenos Aires
CUST-000629,Juan,Romero,juan.romero.629@example.com,2026-07-30,STANDARD,La Plata
CUST-000630,Lucia,Diaz,lucia.diaz.630@example.com,2024-10-10,STANDARD,La Plata
CUST-000631,Valentina,Diaz,valentina.diaz.631@example.com,2026-01-23,STANDARD,Mendoza
CUST-000632,Mateo,Gomez,mateo.gomez.632@example.com,2026-04-17,STANDARD,Rosario
CUST-000633,Juan,Gomez,juan.gomez.633@example.com,2023-05-04,PREMIUM,Mendoza
CUST-000634,Agustin,Martinez,agustin.martinez.634@example.com,2026-07-11,PREMIUM,Mendoza
CUST-000635,Valentina,Sanchez,valentina.sanchez.635@example.com,2023-06-18,STANDARD,La Plata
CUST-000636,Paula,Rodriguez,paula.rodriguez.636@example.com,2024-07-22,STANDARD,Buenos Aires
CUST-000637,Agustin,Lopez,agustin.lopez.637@example.com,2023-11-15,STANDARD,Mendoza
CUST-000638,Paula,Fernandez,paula.fernandez.638@example.com,2024-09-27,STANDARD,Córdoba
CUST-000639,Lucia,Lopez,lucia.lopez.639@example.com,2023-06-26,PREMIUM,Buenos Aires
CUST-000640,Martin,Acosta,martin.acosta.640@example.com,2026-05-31,STANDARD,Córdoba
CUST-000641,Mateo,Gomez,mateo.gomez.641@example.com,2023-10-09,PREMIUM,Córdoba
CUST-000642,Martin,Diaz,martin.diaz.642@example.com,2025-12-07,STANDARD,Rosario
CUST-000643,Sofia,Diaz,sofia.diaz.643@example.com,2023-09-17,PREMIUM,Rosario
CUST-000644,Mateo,Gomez,mateo.gomez.644@example.com,2024-11-17,PREMIUM,Rosario
CUST-000645,Agustin,Fernandez,agustin.fernandez.645@example.com,2024-06-22,PREMIUM,La Plata
CUST-000646,Mateo,Romero,mateo.romero.646@example.com,2025-07-21,STANDARD,Buenos Aires
CUST-000647,Martin,Acosta,martin.acosta.647@example.com,2023-12-08,STANDARD,Rosario
CUST-000648,Mateo,Acosta,mateo.acosta.648@example.com,2023-08-25,STANDARD,La Plata
CUST-000649,Lucia,Gomez,lucia.gomez.649@example.com,2023-01-26,STANDARD,Mendoza
CUST-000650,Nicolas,Sanchez,nicolas.sanchez.650@example.com,2023-11-04,STANDARD,Buenos Aires
CUST-000651,Agustin,Sanchez,agustin.sanchez.651@example.com,2024-04-04,STANDARD,Mendoza
CUST-000652,Nicolas,Martinez,nicolas.martinez.652@example.com,2023-06-09,STANDARD,Buenos Aires
CUST-000653,Agustin,Gomez,agustin.gomez.653@example.com,2024-01-03,STANDARD,La Plata
CUST-000654,Lucia,Sanchez,lucia.sanchez.654@example.com,2023-05-22,PREMIUM,Rosario
CUST-000655,Camila,Diaz,camila.diaz.655@example.com,2023-06-26,STANDARD,Buenos Aires
CUST-000656,Nicolas,Lopez,nicolas.lopez.656@example.com,2024-08-20,STANDARD,Rosario
CUST-000657,Paula,Lopez,paula.lopez.657@example.com,2025-08-08,STANDARD,Mendoza
CUST-000658,Juan,Torres,juan.torres.658@example.com,2024-05-17,STANDARD,Mendoza
CUST-000659,Lucia,Lopez,lucia.lopez.659@example.com,2026-01-14,STANDARD,Buenos Aires
CUST-000660,Nicolas,Gomez,nicolas.gomez.660@example.com,2025-02-09,PREMIUM,Rosario
CUST-000661,Mateo,Lopez,mateo.lopez.661@example.com,2025-12-21,BUSINESS,Mendoza
CUST-000662,Martin,Gomez,martin.gomez.662@example.com,2023-10-19,PREMIUM,Buenos Aires
CUST-000663,Lucia,Lopez,lucia.lopez.663@example.com,2025-11-30,STANDARD,Rosario
CUST-000664,Martin,Fernandez,martin.fernandez.664@example.com,2026-04-04,STANDARD,Córdoba
CUST-000665,Valentina,Fernandez,valentina.fernandez.665@example.com,2026-04-27,STANDARD,Mendoza
CUST-000666,Sofia,Lopez,sofia.lopez.666@example.com,2024-08-20,STANDARD,Rosario
CUST-000667,Valentina,Diaz,valentina.diaz.667@example.com,2024-10-13,STANDARD,Córdoba
CUST-000668,Mateo,Lopez,mateo.lopez.668@example.com,2023-10-06,PREMIUM,La Plata
CUST-000669,Mateo,Rodriguez,mateo.rodriguez.669@example.com,2023-08-05,STANDARD,Mendoza
CUST-000670,Nicolas,Sanchez,nicolas.sanchez.670@example.com,2023-09-05,STANDARD,Córdoba
CUST-000671,Martin,Martinez,martin.martinez.671@example.com,2025-08-06,STANDARD,Buenos Aires
CUST-000672,Mateo,Rodriguez,mateo.rodriguez.672@example.com,2024-09-15,PREMIUM,La Plata
CUST-000673,Lucia,Lopez,lucia.lopez.673@example.com,2024-11-02,STANDARD,Córdoba
CUST-000674,Nicolas,Sanchez,nicolas.sanchez.674@example.com,2025-11-17,STANDARD,Rosario
CUST-000675,Camila,Rodriguez,camila.rodriguez.675@example.com,2023-03-05,BUSINESS,Mendoza
CUST-000676,Agustin,Torres,agustin.torres.676@example.com,2024-05-26,STANDARD,Buenos Aires
CUST-000677,Sofia,Fernandez,sofia.fernandez.677@example.com,2023-01-25,STANDARD,Córdoba
CUST-000678,Sofia,Lopez,sofia.lopez.678@example.com,2025-03-31,STANDARD,Buenos Aires
CUST-000679,Paula,Acosta,paula.acosta.679@example.com,2024-06-14,PREMIUM,Buenos Aires
CUST-000680,Lucia,Fernandez,lucia.fernandez.680@example.com,2024-02-09,PREMIUM,Mendoza
CUST-000681,Sofia,Fernandez,sofia.fernandez.681@example.com,2024-11-10,STANDARD,Mendoza
CUST-000682,Lucia,Rodriguez,lucia.rodriguez.682@example.com,2026-03-21,STANDARD,Mendoza
CUST-000683,Martin,Gomez,martin.gomez.683@example.com,2025-02-22,STANDARD,Córdoba
CUST-000684,Nicolas,Lopez,nicolas.lopez.684@example.com,2024-01-19,STANDARD,Mendoza
CUST-000685,Sofia,Gomez,sofia.gomez.685@example.com,2026-06-11,STANDARD,Córdoba
CUST-000686,Camila,Romero,camila.romero.686@example.com,2025-04-23,PREMIUM,Mendoza
CUST-000687,Lucia,Fernandez,lucia.fernandez.687@example.com,2024-07-26,STANDARD,Mendoza
CUST-000688,Juan,Torres,juan.torres.688@example.com,2024-05-25,STANDARD,La Plata
CUST-000689,Lucia,Sanchez,lucia.sanchez.689@example.com,2025-01-05,STANDARD,Mendoza
CUST-000690,Nicolas,Acosta,nicolas.acosta.690@example.com,2025-10-25,STANDARD,Rosario
CUST-000691,Sofia,Gomez,sofia.gomez.691@example.com,2024-10-15,STANDARD,Buenos Aires
CUST-000692,Camila,Gomez,camila.gomez.692@example.com,2025-08-24,STANDARD,La Plata
CUST-000693,Juan,Rodriguez,juan.rodriguez.693@example.com,2023-07-25,STANDARD,Córdoba
CUST-000694,Camila,Torres,camila.torres.694@example.com,2023-04-25,PREMIUM,Córdoba
CUST-000695,Paula,Sanchez,paula.sanchez.695@example.com,2024-12-27,PREMIUM,Córdoba
CUST-000696,Sofia,Lopez,sofia.lopez.696@example.com,2026-04-28,STANDARD,Rosario
CUST-000697,Paula,Gomez,paula.gomez.697@example.com,2024-12-21,PREMIUM,La Plata
CUST-000698,Sofia,Acosta,sofia.acosta.698@example.com,2024-01-21,PREMIUM,Mendoza
CUST-000699,Agustin,Martinez,agustin.martinez.699@example.com,2023-12-26,STANDARD,Buenos Aires
CUST-000700,Lucia,Lopez,lucia.lopez.700@example.com,2026-05-17,STANDARD,La Plata
CUST-000701,Martin,Gomez,martin.gomez.701@example.com,2024-11-10,PREMIUM,Córdoba
CUST-000702,Sofia,Diaz,sofia.diaz.702@example.com,2023-12-30,PREMIUM,Rosario
CUST-000703,Lucia,Gomez,lucia.gomez.703@example.com,2023-10-30,STANDARD,Córdoba
CUST-000704,Mateo,Torres,mateo.torres.704@example.com,2025-01-17,BUSINESS,Rosario
CUST-000705,Valentina,Acosta,valentina.acosta.705@example.com,2023-07-26,STANDARD,Rosario
CUST-000706,Sofia,Rodriguez,sofia.rodriguez.706@example.com,2025-06-13,PREMIUM,Mendoza
CUST-000707,Nicolas,Rodriguez,nicolas.rodriguez.707@example.com,2026-02-24,STANDARD,La Plata
CUST-000708,Nicolas,Lopez,nicolas.lopez.708@example.com,2026-04-21,PREMIUM,Mendoza
CUST-000709,Camila,Martinez,camila.martinez.709@example.com,2023-09-18,STANDARD,Buenos Aires
CUST-000710,Paula,Sanchez,paula.sanchez.710@example.com,2026-03-08,STANDARD,La Plata
CUST-000711,Nicolas,Acosta,nicolas.acosta.711@example.com,2024-03-28,STANDARD,Buenos Aires
CUST-000712,Martin,Rodriguez,martin.rodriguez.712@example.com,2024-11-09,PREMIUM,Córdoba
CUST-000713,Nicolas,Diaz,nicolas.diaz.713@example.com,2023-12-10,STANDARD,Buenos Aires
CUST-000714,Nicolas,Romero,nicolas.romero.714@example.com,2023-01-24,STANDARD,Córdoba
CUST-000715,Mateo,Diaz,mateo.diaz.715@example.com,2024-06-09,PREMIUM,Buenos Aires
CUST-000716,Lucia,Sanchez,lucia.sanchez.716@example.com,2025-06-16,PREMIUM,Córdoba
CUST-000717,Valentina,Romero,valentina.romero.717@example.com,2025-02-14,STANDARD,Mendoza
CUST-000718,Mateo,Romero,mateo.romero.718@example.com,2026-03-29,STANDARD,Córdoba
CUST-000719,Sofia,Romero,sofia.romero.719@example.com,2023-05-31,PREMIUM,Buenos Aires
CUST-000720,Camila,Gomez,camila.gomez.720@example.com,2024-10-14,STANDARD,Buenos Aires
CUST-000721,Mateo,Diaz,mateo.diaz.721@example.com,2023-12-15,PREMIUM,Córdoba
CUST-000722,Mateo,Torres,mateo.torres.722@example.com,2023-07-10,STANDARD,La Plata
CUST-000723,Martin,Gomez,martin.gomez.723@example.com,2025-06-02,PREMIUM,Córdoba
CUST-000724,Paula,Sanchez,paula.sanchez.724@example.com,2023-11-18,STANDARD,Rosario
CUST-000725,Juan,Lopez,juan.lopez.725@example.com,2025-04-18,STANDARD,La Plata
CUST-000726,Camila,Martinez,camila.martinez.726@example.com,2024-09-01,STANDARD,Buenos Aires
CUST-000727,Valentina,Acosta,valentina.acosta.727@example.com,2026-01-30,PREMIUM,Córdoba
CUST-000728,Lucia,Diaz,lucia.diaz.728@example.com,2023-01-08,STANDARD,Rosario
CUST-000729,Paula,Romero,paula.romero.729@example.com,2024-02-13,STANDARD,Córdoba
CUST-000730,Sofia,Martinez,sofia.martinez.730@example.com,2023-06-17,STANDARD,Buenos Aires
CUST-000731,Camila,Sanchez,camila.sanchez.731@example.com,2025-08-22,STANDARD,Rosario
CUST-000732,Mateo,Torres,mateo.torres.732@example.com,2025-03-04,STANDARD,Mendoza
CUST-000733,Nicolas,Rodriguez,nicolas.rodriguez.733@example.com,2025-07-01,STANDARD,Mendoza
CUST-000734,Martin,Martinez,martin.martinez.734@example.com,2024-04-08,PREMIUM,La Plata
CUST-000735,Lucia,Rodriguez,lucia.rodriguez.735@example.com,2023-07-18,STANDARD,Rosario
CUST-000736,Agustin,Sanchez,agustin.sanchez.736@example.com,2026-04-22,STANDARD,Buenos Aires
CUST-000737,Valentina,Torres,valentina.torres.737@example.com,2025-05-07,BUSINESS,Mendoza
CUST-000738,Paula,Lopez,paula.lopez.738@example.com,2025-09-02,STANDARD,Mendoza
CUST-000739,Lucia,Torres,lucia.torres.739@example.com,2026-03-15,PREMIUM,La Plata
CUST-000740,Paula,Rodriguez,paula.rodriguez.740@example.com,2023-09-04,PREMIUM,Mendoza
CUST-000741,Sofia,Rodriguez,sofia.rodriguez.741@example.com,2024-03-09,PREMIUM,Córdoba
CUST-000742,Lucia,Sanchez,lucia.sanchez.742@example.com,2023-06-10,BUSINESS,Mendoza
CUST-000743,Juan,Rodriguez,juan.rodriguez.743@example.com,2026-05-03,STANDARD,Buenos Aires
CUST-000744,Mateo,Sanchez,mateo.sanchez.744@example.com,2026-02-13,STANDARD,Rosario
CUST-000745,Camila,Torres,camila.torres.745@example.com,2025-07-27,PREMIUM,Buenos Aires
CUST-000746,Paula,Acosta,paula.acosta.746@example.com,2025-12-06,PREMIUM,Buenos Aires
CUST-000747,Valentina,Rodriguez,valentina.rodriguez.747@example.com,2023-10-31,STANDARD,La Plata
CUST-000748,Mateo,Fernandez,mateo.fernandez.748@example.com,2026-02-26,PREMIUM,Rosario
CUST-000749,Agustin,Diaz,agustin.diaz.749@example.com,2025-04-21,STANDARD,Mendoza
CUST-000750,Paula,Acosta,paula.acosta.750@example.com,2025-08-26,STANDARD,Rosario
CUST-000751,Valentina,Rodriguez,valentina.rodriguez.751@example.com,2026-06-20,STANDARD,Mendoza
CUST-000752,Lucia,Sanchez,lucia.sanchez.752@example.com,2024-11-09,STANDARD,Buenos Aires
CUST-000753,Martin,Martinez,martin.martinez.753@example.com,2025-02-01,STANDARD,Rosario
CUST-000754,Camila,Martinez,camila.martinez.754@example.com,2025-10-03,PREMIUM,Buenos Aires
CUST-000755,Juan,Rodriguez,juan.rodriguez.755@example.com,2024-09-07,BUSINESS,Mendoza
CUST-000756,Nicolas,Martinez,nicolas.martinez.756@example.com,2025-05-03,STANDARD,Buenos Aires
CUST-000757,Juan,Romero,juan.romero.757@example.com,2024-03-08,PREMIUM,Mendoza
CUST-000758,Martin,Torres,martin.torres.758@example.com,2025-02-04,PREMIUM,La Plata
CUST-000759,Sofia,Fernandez,sofia.fernandez.759@example.com,2024-09-29,PREMIUM,Mendoza
CUST-000760,Sofia,Torres,sofia.torres.760@example.com,2026-03-10,STANDARD,Córdoba
CUST-000761,Juan,Gomez,juan.gomez.761@example.com,2024-05-25,STANDARD,Buenos Aires
CUST-000762,Nicolas,Lopez,nicolas.lopez.762@example.com,2024-07-15,STANDARD,Mendoza
CUST-000763,Agustin,Sanchez,agustin.sanchez.763@example.com,2026-07-25,PREMIUM,Buenos Aires
CUST-000764,Juan,Diaz,juan.diaz.764@example.com,2025-09-28,STANDARD,Córdoba
CUST-000765,Martin,Acosta,martin.acosta.765@example.com,2026-02-03,STANDARD,Córdoba
CUST-000766,Camila,Fernandez,camila.fernandez.766@example.com,2024-08-06,STANDARD,Buenos Aires
CUST-000767,Sofia,Acosta,sofia.acosta.767@example.com,2024-03-14,PREMIUM,Córdoba
CUST-000768,Juan,Martinez,juan.martinez.768@example.com,2026-08-27,STANDARD,Buenos Aires
CUST-000769,Lucia,Romero,lucia.romero.769@example.com,2023-09-28,STANDARD,La Plata
CUST-000770,Lucia,Lopez,lucia.lopez.770@example.com,2024-05-31,STANDARD,Rosario
CUST-000771,Camila,Sanchez,camila.sanchez.771@example.com,2025-02-10,PREMIUM,Mendoza
CUST-000772,Camila,Lopez,camila.lopez.772@example.com,2025-08-13,STANDARD,La Plata
CUST-000773,Paula,Sanchez,paula.sanchez.773@example.com,2026-04-12,STANDARD,La Plata
CUST-000774,Nicolas,Torres,nicolas.torres.774@example.com,2026-08-18,STANDARD,Rosario
CUST-000775,Camila,Fernandez,camila.fernandez.775@example.com,2025-09-13,STANDARD,Rosario
CUST-000776,Nicolas,Martinez,nicolas.martinez.776@example.com,2024-06-18,STANDARD,Rosario
CUST-000777,Juan,Rodriguez,juan.rodriguez.777@example.com,2025-11-25,PREMIUM,Buenos Aires
CUST-000778,Paula,Sanchez,paula.sanchez.778@example.com,2024-10-16,STANDARD,Buenos Aires
CUST-000779,Martin,Martinez,martin.martinez.779@example.com,2024-06-15,PREMIUM,Mendoza
CUST-000780,Valentina,Gomez,valentina.gomez.780@example.com,2026-04-09,PREMIUM,La Plata
CUST-000781,Juan,Diaz,juan.diaz.781@example.com,2024-03-31,STANDARD,Mendoza
CUST-000782,Nicolas,Torres,nicolas.torres.782@example.com,2024-09-06,PREMIUM,La Plata
CUST-000783,Sofia,Martinez,sofia.martinez.783@example.com,2023-07-19,STANDARD,Rosario
CUST-000784,Agustin,Rodriguez,agustin.rodriguez.784@example.com,2024-11-18,STANDARD,Córdoba
CUST-000785,Nicolas,Lopez,nicolas.lopez.785@example.com,2024-09-20,STANDARD,Rosario
CUST-000786,Nicolas,Martinez,nicolas.martinez.786@example.com,2026-04-14,STANDARD,Buenos Aires
CUST-000787,Martin,Gomez,martin.gomez.787@example.com,2026-07-23,STANDARD,La Plata
CUST-000788,Mateo,Romero,mateo.romero.788@example.com,2024-02-03,STANDARD,Mendoza
CUST-000789,Agustin,Martinez,agustin.martinez.789@example.com,2025-04-26,STANDARD,Córdoba
CUST-000790,Sofia,Lopez,sofia.lopez.790@example.com,2024-12-02,STANDARD,La Plata
CUST-000791,Martin,Rodriguez,martin.rodriguez.791@example.com,2024-10-09,PREMIUM,Córdoba
CUST-000792,Mateo,Romero,mateo.romero.792@example.com,2024-11-12,STANDARD,Córdoba
CUST-000793,Nicolas,Gomez,nicolas.gomez.793@example.com,2023-01-10,STANDARD,Córdoba
CUST-000794,Sofia,Acosta,sofia.acosta.794@example.com,2023-11-21,STANDARD,Buenos Aires
CUST-000795,Sofia,Acosta,sofia.acosta.795@example.com,2025-06-07,STANDARD,Mendoza
CUST-000796,Valentina,Romero,valentina.romero.796@example.com,2025-02-24,STANDARD,La Plata
CUST-000797,Juan,Diaz,juan.diaz.797@example.com,2023-01-29,PREMIUM,La Plata
CUST-000798,Juan,Gomez,juan.gomez.798@example.com,2023-01-09,STANDARD,Córdoba
CUST-000799,Juan,Diaz,juan.diaz.799@example.com,2024-10-01,STANDARD,Mendoza
CUST-000800,Agustin,Acosta,agustin.acosta.800@example.com,2024-09-18,STANDARD,Buenos Aires
CUST-000801,Camila,Martinez,camila.martinez.801@example.com,2025-07-22,PREMIUM,La Plata
CUST-000802,Agustin,Diaz,agustin.diaz.802@example.com,2025-06-07,PREMIUM,Córdoba
CUST-000803,Nicolas,Romero,nicolas.romero.803@example.com,2025-01-05,PREMIUM,Córdoba
CUST-000804,Valentina,Gomez,valentina.gomez.804@example.com,2024-04-12,STANDARD,Córdoba
CUST-000805,Juan,Gomez,juan.gomez.805@example.com,2026-04-22,STANDARD,Buenos Aires
CUST-000806,Nicolas,Gomez,nicolas.gomez.806@example.com,2025-02-07,PREMIUM,Rosario
CUST-000807,Agustin,Acosta,agustin.acosta.807@example.com,2023-04-10,STANDARD,Buenos Aires
CUST-000808,Mateo,Gomez,mateo.gomez.808@example.com,2023-04-09,STANDARD,Mendoza
CUST-000809,Martin,Sanchez,martin.sanchez.809@example.com,2023-09-11,STANDARD,Mendoza
CUST-000810,Sofia,Lopez,sofia.lopez.810@example.com,2026-07-14,STANDARD,Mendoza
CUST-000811,Mateo,Torres,mateo.torres.811@example.com,2024-07-06,STANDARD,Córdoba
CUST-000812,Valentina,Fernandez,valentina.fernandez.812@example.com,2025-11-13,PREMIUM,Buenos Aires
CUST-000813,Camila,Fernandez,camila.fernandez.813@example.com,2023-08-06,STANDARD,La Plata
CUST-000814,Juan,Martinez,juan.martinez.814@example.com,2025-12-07,BUSINESS,Rosario
CUST-000815,Valentina,Martinez,valentina.martinez.815@example.com,2023-11-25,STANDARD,Mendoza
CUST-000816,Juan,Romero,juan.romero.816@example.com,2024-11-08,STANDARD,Buenos Aires
CUST-000817,Mateo,Fernandez,mateo.fernandez.817@example.com,2026-03-21,STANDARD,Córdoba
CUST-000818,Mateo,Torres,mateo.torres.818@example.com,2023-06-03,PREMIUM,Buenos Aires
CUST-000819,Camila,Lopez,camila.lopez.819@example.com,2025-07-24,BUSINESS,Rosario
CUST-000820,Camila,Romero,camila.romero.820@example.com,2023-04-13,STANDARD,Córdoba
CUST-000821,Lucia,Martinez,lucia.martinez.821@example.com,2025-01-07,PREMIUM,Rosario
CUST-000822,Valentina,Fernandez,valentina.fernandez.822@example.com,2023-07-14,PREMIUM,Buenos Aires
CUST-000823,Lucia,Rodriguez,lucia.rodriguez.823@example.com,2026-08-18,STANDARD,Rosario
CUST-000824,Martin,Acosta,martin.acosta.824@example.com,2024-07-03,PREMIUM,Buenos Aires
CUST-000825,Nicolas,Diaz,nicolas.diaz.825@example.com,2024-01-10,STANDARD,Mendoza
CUST-000826,Martin,Martinez,martin.martinez.826@example.com,2025-02-28,STANDARD,Mendoza
CUST-000827,Valentina,Rodriguez,valentina.rodriguez.827@example.com,2023-08-20,STANDARD,Buenos Aires
CUST-000828,Sofia,Fernandez,sofia.fernandez.828@example.com,2025-05-02,PREMIUM,Mendoza
CUST-000829,Paula,Romero,paula.romero.829@example.com,2024-01-07,STANDARD,Rosario
CUST-000830,Paula,Gomez,paula.gomez.830@example.com,2023-09-25,STANDARD,Mendoza
CUST-000831,Mateo,Sanchez,mateo.sanchez.831@example.com,2025-06-21,STANDARD,Rosario
